# This file was produced by samtools stats (1.10+htslib-1.10.2-3ubuntu0.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats ercc_mapped.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	c2683802	17d58f42	3eb164b0
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	119490
SN	filtered sequences:	0
SN	sequences:	119490
SN	is sorted:	1
SN	1st fragments:	59745
SN	last fragments:	59745
SN	reads mapped:	0
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	119490
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	119490	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	total length:	13493242	# ignores clipping
SN	total first fragment length:	6736869	# ignores clipping
SN	total last fragment length:	6756373	# ignores clipping
SN	bases mapped:	0	# ignores clipping
SN	bases mapped (cigar):	0	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	112
SN	average first fragment length:	113
SN	average last fragment length:	113
SN	maximum length:	151
SN	maximum first fragment length:	151
SN	maximum last fragment length:	151
SN	average quality:	37.8
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	914	0	591	0	0	0	0	0	0	0	0	0	0	1124	566	272	14996	20856	18550	1190	55	0	0	0	0	0
FFQ	2	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	651	0	292	0	0	0	0	0	0	0	0	0	0	1210	309	168	11829	18327	23521	2645	162	0	0	0	0	0
FFQ	3	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	645	0	228	0	0	0	0	0	0	0	0	0	0	739	344	227	9425	17548	25689	3991	278	0	0	0	0	0
FFQ	4	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	666	0	310	0	0	0	0	0	0	0	0	0	0	680	548	521	9426	18043	24830	3813	277	0	0	0	0	0
FFQ	5	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	636	0	187	0	0	0	0	0	0	0	0	0	0	665	318	249	8404	16629	26872	4767	387	0	0	0	0	0
FFQ	6	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	439	0	207	64	71	0	0	0	0	0	0	0	0	109	70	241	989	2985	3953	1651	49	48286	0	0	0	0
FFQ	7	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	516	1	269	106	136	0	0	0	0	0	0	0	0	111	103	263	896	2940	3694	1569	56	48454	0	0	0	0
FFQ	8	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	597	8	316	154	162	0	0	0	0	0	0	0	0	148	115	363	975	3428	4065	1741	51	46991	0	0	0	0
FFQ	9	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	457	14	231	78	86	0	0	0	0	0	0	0	0	162	74	289	973	2939	4214	1818	40	47739	0	0	0	0
FFQ	10	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	1	457	10	204	28	56	0	0	0	0	0	0	0	0	150	62	218	963	2976	4577	1765	68	47579	0	0	0	0
FFQ	11	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	2	476	16	210	64	48	0	0	0	0	0	0	0	0	136	65	189	1006	3083	4341	1873	70	47535	0	0	0	0
FFQ	12	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	7	452	19	182	48	57	0	0	0	0	0	0	0	0	107	68	243	991	3031	4147	1867	59	47836	0	0	0	0
FFQ	13	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	7	429	16	182	61	45	13	0	0	0	0	0	0	0	0	23	0	352	438	398	206	573	2424	53947	0	0	0
FFQ	14	0	0	631	0	0	0	0	0	0	0	0	0	0	0	1	16	419	18	193	65	38	9	0	0	0	0	0	0	0	0	21	0	334	437	381	202	549	2346	54085	0	0	0
FFQ	15	0	0	631	0	0	0	0	0	0	0	0	0	1	0	0	22	457	16	173	83	50	18	0	0	0	0	0	0	0	0	20	0	367	458	383	219	516	2480	53851	0	0	0
FFQ	16	0	0	631	0	0	0	0	0	0	0	0	0	1	0	0	37	436	24	212	64	57	17	0	0	0	0	0	0	0	0	37	0	351	500	427	208	568	2403	53772	0	0	0
FFQ	17	0	0	631	0	0	0	0	0	0	0	0	0	0	0	3	33	493	29	217	94	102	16	0	0	0	0	1	0	0	0	40	0	446	496	448	256	580	2684	53176	0	0	0
FFQ	18	0	0	631	0	0	0	0	0	0	0	0	0	1	0	2	39	409	19	179	58	62	12	0	0	0	0	0	0	0	0	28	0	422	526	401	207	616	2476	53657	0	0	0
FFQ	19	0	0	631	0	0	0	0	0	0	0	0	0	1	0	4	48	394	19	194	32	40	7	0	0	0	0	0	0	0	0	32	0	372	488	362	202	554	2388	53977	0	0	0
FFQ	20	0	0	631	0	0	0	0	0	0	0	0	0	2	0	3	59	335	16	152	43	32	11	0	0	0	0	0	0	0	0	22	0	350	430	349	195	591	2149	54375	0	0	0
FFQ	21	0	0	631	0	0	0	0	0	0	0	0	0	2	0	3	75	328	20	172	45	36	10	0	0	0	0	0	1	0	0	26	0	354	480	367	199	538	2342	54116	0	0	0
FFQ	22	0	0	631	0	0	0	0	0	0	0	0	0	0	1	4	85	341	20	168	38	43	11	0	0	0	0	2	0	0	0	29	0	379	475	397	215	557	2240	54109	0	0	0
FFQ	23	0	0	631	0	0	0	0	0	0	0	0	0	1	1	1	102	313	18	158	49	47	12	0	0	0	0	0	0	0	0	36	2	325	374	361	346	581	2275	8600	45512	0	0
FFQ	24	0	0	631	0	0	0	0	0	0	0	0	0	3	0	7	145	347	46	195	113	119	21	0	0	0	0	0	0	0	0	30	0	393	489	338	418	691	2651	8910	44198	0	0
FFQ	25	0	0	631	0	0	0	0	0	0	0	0	0	3	0	6	168	255	27	186	51	55	9	0	0	0	0	0	1	0	1	36	0	316	448	313	387	599	2538	8986	44729	0	0
FFQ	26	0	0	631	0	0	0	0	0	0	0	0	0	0	0	9	166	237	38	162	70	65	21	0	0	2	0	1	0	0	0	23	0	372	410	326	336	578	2473	8812	45013	0	0
FFQ	27	0	0	631	0	0	0	0	0	0	0	0	0	2	0	11	158	238	39	165	65	62	16	0	0	0	0	0	1	0	0	27	2	341	383	316	351	533	2418	8709	45277	0	0
FFQ	28	0	0	631	0	0	0	0	0	0	0	0	0	1	0	9	173	213	35	146	72	77	14	0	0	1	0	0	0	0	0	31	0	334	404	328	344	553	2379	8693	45307	0	0
FFQ	29	0	0	631	0	0	0	0	0	0	0	0	0	0	0	13	135	215	41	157	58	52	10	0	0	0	0	0	0	0	0	22	0	357	408	320	313	524	2341	8442	45706	0	0
FFQ	30	0	0	631	0	0	0	0	0	0	0	0	0	2	0	12	170	240	60	181	93	114	19	0	0	0	0	0	1	0	0	37	0	350	437	365	355	563	2554	8749	44812	0	0
FFQ	31	0	0	631	0	0	0	0	0	0	0	0	0	3	1	17	172	244	98	184	109	163	19	0	0	0	0	0	0	0	0	37	0	371	421	390	366	630	2739	8594	44556	0	0
FFQ	32	0	0	631	0	0	0	0	0	0	0	0	0	2	0	19	145	207	70	142	71	87	7	0	0	0	0	1	1	0	0	23	0	327	430	361	347	645	2520	8543	45166	0	0
FFQ	33	0	0	631	0	0	0	0	0	0	0	0	0	2	0	15	151	215	66	146	57	80	9	0	0	0	0	0	0	0	2	32	1	345	358	333	360	613	2470	8348	45511	0	0
FFQ	34	0	0	631	0	0	0	0	0	0	0	0	0	2	0	20	124	236	74	137	48	67	10	0	0	1	0	0	0	0	0	25	0	316	369	340	369	511	2327	8241	45897	0	0
FFQ	35	0	0	631	0	0	0	0	0	0	0	0	0	0	0	21	146	212	99	109	40	78	11	0	0	3	0	0	0	0	2	26	0	335	390	369	351	516	2379	8194	45833	0	0
FFQ	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	169	220	98	107	37	76	11	0	0	0	0	0	0	0	0	32	2	330	416	315	343	556	2386	8148	45716	0	0
FFQ	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	160	251	129	134	39	115	5	0	0	0	0	0	0	0	0	29	0	382	455	390	344	570	2702	8198	44907	0	0
FFQ	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	156	211	140	128	23	99	9	0	0	0	0	1	0	0	0	24	2	357	436	318	358	590	2508	8211	45053	0	0
FFQ	39	0	0	0	0	0	0	0	0	0	0	0	0	1	1	20	145	248	160	117	16	123	4	0	0	1	0	0	0	0	0	34	0	369	407	347	400	621	2545	8746	44161	0	0
FFQ	40	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	139	247	167	70	6	101	3	0	0	1	0	0	0	0	1	46	0	349	373	339	349	565	2489	8345	44640	0	0
FFQ	41	0	0	0	0	0	0	0	0	0	0	0	0	1	1	30	152	293	238	101	12	166	8	0	0	0	0	0	0	0	2	36	0	424	462	364	398	600	2800	8595	43330	0	0
FFQ	42	0	0	0	0	0	0	0	0	0	0	0	0	1	1	38	146	230	182	66	1	101	2	0	0	0	0	0	0	0	0	39	1	345	398	326	327	557	2521	8483	44006	0	0
FFQ	43	0	0	0	0	0	0	0	0	0	0	0	0	1	0	42	163	284	251	101	0	211	0	0	0	1	0	1	0	0	0	40	0	429	572	503	473	723	3251	9569	40921	0	0
FFQ	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	132	268	223	76	0	143	0	0	0	0	0	1	0	0	2	41	1	436	498	413	448	740	3116	9654	41066	0	0
FFQ	45	0	0	0	0	0	0	0	0	0	0	0	0	0	1	61	127	234	212	75	0	136	0	0	0	0	0	1	0	0	3	51	2	373	499	191	363	1060	3151	9526	40971	0	0
FFQ	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	129	282	200	92	0	138	0	0	0	0	1	0	0	0	3	34	2	368	460	169	388	948	3154	9153	41166	0	0
FFQ	47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	63	141	237	196	77	0	154	0	0	0	0	0	0	0	0	3	34	2	357	460	189	368	926	3063	9191	41048	0	0
